Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
09/25/2019,554,554,554,554,2.75,+0.50%,0,0
09/24/2019,551.25,551.25,551.25,551.25,-6.75,-1.21%,0,0
09/23/2019,558,558,558,558,-5.25,-0.93%,0,0
09/20/2019,563.25,563.25,563.25,563.25,-0.5,-0.09%,0,0
09/19/2019,563.75,563.75,563.75,563.75,-2,-0.35%,0,0
09/18/2019,565.75,565.75,565.75,565.75,-8.5,-1.48%,0,0
09/17/2019,574.25,574.25,574.25,574.25,14,+2.50%,0,0
09/16/2019,560.25,560.25,560.25,560.25,0,0.00%,0,0
09/13/2019,560.25,560.25,560.25,560.25,-0.5,-0.09%,0,0
09/12/2019,560.75,560.75,560.75,560.75,-1,-0.18%,0,0
09/11/2019,561.75,561.75,561.75,561.75,1.5,+0.27%,0,0
09/10/2019,560.25,560.25,560.25,560.25,7.25,+1.31%,0,0
09/09/2019,553,553,553,553,0,0.00%,0,0
09/06/2019,553,553,553,553,11,+2.03%,0,0
09/05/2019,542,542,542,542,-0.75,-0.14%,0,0
09/04/2019,542.75,542.75,542.75,542.75,6.5,+1.21%,0,0
09/03/2019,536.25,536.25,536.25,536.25,-20,-3.60%,0,0
08/30/2019,556.25,556.25,556.25,556.25,7.75,+1.41%,0,0
08/29/2019,548.5,548.5,548.5,548.5,-8.75,-1.57%,0,0
08/28/2019,557.25,557.25,557.25,557.25,5.25,+0.95%,0,0
08/27/2019,552,552,552,552,-6.75,-1.21%,0,0
08/26/2019,558.75,558.75,558.75,558.75,1.75,+0.31%,0,0
08/23/2019,557,557,557,557,-6.75,-1.20%,0,0
08/22/2019,563.75,563.75,563.75,563.75,12.75,+2.31%,0,0
08/21/2019,551,551,551,551,1.25,+0.23%,0,0
08/20/2019,549.75,549.75,549.75,549.75,3.5,+0.64%,0,0
08/19/2019,546.25,546.25,546.25,546.25,-2.25,-0.41%,0,0
08/16/2019,548.5,548.5,548.5,548.5,2.5,+0.46%,0,0
08/15/2019,546,546,546,546,-16.5,-2.93%,0,0
08/14/2019,562.5,562.5,562.5,562.5,5,+0.90%,0,0
08/13/2019,557.5,557.5,557.5,557.5,1.25,+0.22%,0,0
08/12/2019,556.25,556.25,556.25,556.25,0,0.00%,0,0
08/09/2019,556.25,556.25,556.25,556.25,9.5,+1.74%,0,0
08/08/2019,546.75,546.75,546.75,546.75,-1.5,-0.27%,0,0
08/07/2019,548.25,548.25,548.25,548.25,0.5,+0.09%,0,0
08/06/2019,547.75,547.75,547.75,547.75,-6,-1.08%,0,0
08/05/2019,553.75,553.75,553.75,553.75,-5.5,-0.98%,0,0
08/02/2019,559.25,559.25,559.25,559.25,-4.25,-0.75%,0,0
08/01/2019,563.5,563.5,563.5,563.5,-8.75,-1.53%,0,0
07/31/2019,572.25,572.25,572.25,572.25,-3,-0.52%,0,0
